week,grain,division,district,admissions,lag_0,lag_1,lag_2,lag_3,lag_4,lag_8,roll_mean_4,roll_mean_8,roll_max_4,roll_max_8,roll_std_4,growth_1_4,growth_4_8,peer_other_lag1,log_population,month,woy_sin,woy_cos,eid_days,ramadan_days,holiday_days,fog_days,rain_lag_0,rain_lag_2,rain_lag_3,rain_lag_4,rain_lag_5,rain_lag_6,rain_lag_8,rain_lag_10,rain_lag_12,temp_lag_0,temp_max_lag_0,temp_lag_2,temp_lag_4,temp_max_lag_4,temp_lag_6,temp_lag_8,humid_lag_0,humid_lag_4,humid_lag_8,rain_sum_4_8,rain_sum_8_12,rain_sum_0_3,rain_x_temp_4_8,y_w1,y_w2,y_w4
2025-11-24,division,Rajshahi,Rajshahi,85.0,85.0,107.0,186.0,138.0,190.0,95.0,129.0,143.0,186.0,190.0,43.77975178854567,0.6615384615384615,0.9027777777777778,571.5714285714286,16.828744725921833,11,-0.4647231720437684,0.88545602565321,0.0,0.0,0.0,0.0,0.0,0.0,0.3025,91.96,0.0,0.01875,130.92374999999998,122.89875,37.943749999999994,19.35017857142857,25.05892857142857,19.924107142857142,26.19607142857143,29.66125,25.605714285714285,27.708928571428572,81.43589285714286,84.9407142857143,90.17625000000001,164.575,258.95875,0.3025,4214.060428571428,92.0,69.0,
2025-11-24,division,Rangpur,Rangpur,15.0,15.0,7.0,36.0,70.0,50.0,40.0,32.0,49.375,70.0,82.0,28.13064758112286,0.48484848484848486,0.6550868486352357,585.8571428571429,16.68403182311846,11,-0.4647231720437684,0.88545602565321,0.0,0.0,0.0,0.0,0.0,0.0,0.8262499999999999,99.76125,0.043750000000000004,0.00125,152.88625,137.1525,30.22375,19.44982142857143,24.897857142857145,20.08535714285714,24.7025,27.917142857142856,25.536785714285713,27.373035714285713,82.91285714285715,86.95892857142857,88.66071428571429,167.66374999999994,310.54374999999993,1.0112499999999431,4281.593255803569,19.0,8.0,
2025-11-24,division,Sylhet,Sylhet,36.0,36.0,14.0,13.0,24.0,19.0,12.0,21.75,19.875,36.0,36.0,10.719919153924002,1.6263736263736264,1.089820359281437,584.8571428571429,16.21657018255286,11,-0.4647231720437684,0.88545602565321,0.0,0.0,0.0,0.0,0.0,0.0,28.81,66.8825,0.6900000000000001,0.07,113.12,135.2925,100.21000000000001,20.220714285714287,25.831428571428575,21.898571428571426,26.68642857142857,30.602857142857143,27.014285714285712,27.552500000000002,77.03392857142858,80.51428571428572,89.16142857142856,221.8424999999999,450.8899999999999,28.809999999999885,5992.916678571425,14.0,21.0,
2025-12-01,division,Barishal,Barishal,272.0,272.0,395.0,570.0,746.0,731.0,823.0,495.75,648.25,746.0,830.0,206.8435399039574,0.5495722194262708,0.7651135926068541,434.7142857142857,16.02379618021547,12,-0.35460488704253595,0.9350162426854147,0.0,0.0,0.0,0.0,0.0,0.028333333333333335,0.0,14.121666666666668,38.13666666666666,6.676666666666667,158.28666666666666,78.21333333333332,93.07,19.16595238095238,24.37404761904762,21.736904761904764,24.79738095238095,28.51261904761905,27.544047619047618,27.23190476190476,81.11690476190476,83.19785714285713,86.26833333333333,207.6966666666667,395.8516666666667,0.03666666666669509,5720.8068769841275,257.0,147.0,58.0
2025-12-01,division,Chattogram,Chattogram,582.0,582.0,600.0,643.0,823.0,601.0,581.0,662.0,669.5,823.0,823.0,110.34189292074578,0.8793363499245852,0.9888143176733781,405.42857142857144,17.31813049167358,12,-0.35460488704253595,0.9350162426854147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.43181818181818,25.481818181818184,5.914545454545455,113.0109090909091,91.10363636363637,137.6809090909091,19.404155844155845,24.637272727272727,22.036883116883118,25.295194805194807,28.9887012987013,27.484155844155847,26.928181818181816,80.49116883116882,85.47545454545455,86.79246753246753,157.54545454545442,448.54636363636354,0.009090909090795405,4330.00382526564,437.0,283.0,169.0
2025-12-01,division,Dhaka,Dhaka,1630.0,1630.0,2044.0,2474.0,2710.0,3299.0,2269.0,2214.5,2661.125,2710.0,3428.0,477.34369169394097,0.7361769352290679,0.8322298915340188,199.14285714285714,17.604592364757483,12,-0.35460488704253595,0.9350162426854147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.203076923076923,79.89153846153846,0.2961538461538462,115.98538461538462,79.07384615384616,73.6276923076923,18.184175824175824,24.173186813186813,20.90021978021978,24.134175824175824,28.67054945054945,26.428241758241754,27.08,82.45032967032967,85.61131868131868,85.27274725274725,197.67846153846148,351.77230769230766,0.0,5224.294171935754,1386.0,652.0,246.0
2025-12-01,division,Khulna,Khulna,109.0,109.0,191.0,206.0,231.0,239.0,248.0,184.25,224.0,231.0,310.0,52.81019472286248,0.5937921727395412,0.8233333333333334,463.85714285714283,16.659378702207434,12,-0.35460488704253595,0.9350162426854147,0.0,0.0,0.0,0.0,0.0,0.001,0.0,2.6689999999999996,56.009,1.571,80.43100000000001,52.576,35.696999999999996,17.523142857142858,24.275714285714287,20.619999999999997,23.28385714285714,28.541857142857147,26.363142857142854,26.878571428571426,79.58842857142858,82.64585714285714,86.46942857142857,138.19799999999995,262.36799999999994,0.0009999999999431566,3643.333616571427,147.0,58.0,10.0
2025-12-01,division,Mymensingh,Mymensingh,40.0,40.0,72.0,87.0,130.0,104.0,87.0,82.25,93.625,130.0,130.0,37.384265852539286,0.4924924924924925,0.8797886393659181,480.85714285714283,16.31903432869183,12,-0.35460488704253595,0.9350162426854147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.64,101.7875,0.14,76.80250000000001,28.06,108.0875,18.30464285714286,24.330357142857142,20.685,24.123571428571427,29.016785714285717,26.207857142857144,26.91857142857143,81.89821428571429,84.66285714285715,82.2467857142857,178.7775,389.63,0.0,4685.375180357143,39.0,24.0,5.0
2025-12-01,division,Rajshahi,Rajshahi,92.0,92.0,85.0,107.0,186.0,138.0,156.0,117.5,135.0,186.0,190.0,46.579680834744536,0.7848101265822784,0.8713235294117647,479.0,16.828744725921833,12,-0.35460488704253595,0.9350162426854147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3025,91.96,0.0,33.6325,22.033749999999998,76.0825,17.030714285714286,23.247142857142858,20.44964285714286,23.30392857142857,28.33625,26.296071428571427,26.990892857142857,80.97874999999999,82.86089285714286,82.36642857142857,125.61125,351.93875,0.0,3303.0824022321426,69.0,21.0,24.0
2025-12-01,division,Rangpur,Rangpur,19.0,19.0,15.0,7.0,36.0,70.0,82.0,19.25,41.5,36.0,78.0,12.2304265393049,0.9876543209876543,0.4764705882352941,489.0,16.68403182311846,12,-0.35460488704253595,0.9350162426854147,0.0,0.0,0.0,0.0,0.0,0.185,0.0,0.8262499999999999,99.76125,0.043750000000000004,14.732499999999998,8.3225,134.845,17.474464285714287,23.55875,20.13517857142857,23.30517857142857,28.243928571428572,25.804642857142856,26.25839285714286,81.66160714285714,84.30553571428571,84.18410714285714,114.53874999999995,433.2062499999999,0.18499999999994315,2955.63153705357,8.0,5.0,0.0
2025-12-01,division,Sylhet,Sylhet,14.0,14.0,36.0,14.0,13.0,24.0,18.0,19.25,19.375,36.0,36.0,11.176612486199325,0.7407407407407407,0.9938650306748467,486.0,16.21657018255286,12,-0.35460488704253595,0.9350162426854147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.81,66.8825,0.6900000000000001,107.9625,73.51,141.8775,19.135714285714286,24.379285714285714,21.409999999999997,25.042857142857144,29.77214285714286,27.10642857142857,26.743214285714284,76.05464285714287,82.12857142857143,85.30607142857143,175.6049999999999,463.7999999999999,0.0,4760.024389285712,21.0,2.0,2.0
2025-12-08,division,Barishal,Barishal,257.0,257.0,272.0,395.0,570.0,746.0,825.0,373.5,577.25,570.0,830.0,144.85510001377244,0.6889185580774366,0.6476437527021185,355.14285714285717,16.02379618021547,12,-0.2393156642875578,0.970941817426052,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.028333333333333335,0.0,14.121666666666668,38.13666666666666,4.596666666666667,139.85333333333332,84.715,19.24809523809524,24.87166666666667,20.55404761904762,21.207380952380955,26.17571428571429,28.047619047619047,26.694285714285712,77.76761904761905,79.61357142857143,83.19166666666668,63.531666666666695,461.0683333333333,0.03666666666669509,1781.9119841269849,147.0,,44.0
2025-12-08,division,Chattogram,Chattogram,437.0,437.0,582.0,600.0,643.0,823.0,688.0,565.5,638.125,643.0,823.0,89.40730768045006,0.7731685789938217,0.886368081361236,310.85714285714283,17.31813049167358,12,-0.2393156642875578,0.970941817426052,0.0,0.0,0.0,0.0,0.1590909090909091,0.009090909090909092,0.0,0.0,36.43181818181818,25.481818181818184,13.138181818181819,122.68272727272728,97.0790909090909,19.616623376623377,25.254415584415586,20.51909090909091,21.983246753246753,26.932857142857145,27.78649350649351,26.953766233766235,74.5064935064935,80.75324675324676,83.85909090909091,80.96636363636352,423.8763636363635,0.1681818181817045,2249.7713374262075,283.0,,56.0
2025-12-08,division,Dhaka,Dhaka,1386.0,1386.0,1630.0,2044.0,2474.0,2710.0,2714.0,1883.5,2495.125,2474.0,3428.0,478.26735898100645,0.7360042451578668,0.7549702038159146,161.14285714285714,17.604592364757483,12,-0.2393156642875578,0.970941817426052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.203076923076923,79.89153846153846,1.5053846153846153,112.00461538461538,87.06615384615384,18.518351648351647,24.813736263736264,19.72384615384615,20.66065934065934,26.32648351648352,27.145604395604398,26.126923076923074,77.33384615384615,80.08285714285715,84.34428571428572,88.89615384615378,394.12999999999994,0.0,2413.139824598477,652.0,,129.0
2025-12-08,division,Khulna,Khulna,147.0,147.0,109.0,191.0,206.0,231.0,267.0,163.25,209.0,206.0,310.0,43.98768767128651,0.9010654490106544,0.7821428571428571,378.42857142857144,16.659378702207434,12,-0.2393156642875578,0.970941817426052,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,2.6689999999999996,56.009,0.187,85.73400000000001,88.361,17.652714285714286,24.824571428571428,19.252428571428574,19.792285714285715,26.035571428571426,26.899142857142856,25.56742857142857,78.11585714285715,79.79185714285714,84.242,60.43599999999994,307.102,0.0009999999999431566,1625.676597714284,58.0,,7.0
2025-12-08,division,Mymensingh,Mymensingh,39.0,39.0,40.0,72.0,87.0,130.0,86.0,59.5,87.75,87.0,130.0,23.895606290697078,0.6611570247933884,0.6816901408450704,388.2857142857143,16.31903432869183,12,-0.2393156642875578,0.970941817426052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.64,101.7875,0.0475,126.69500000000001,126.7875,18.75,24.596071428571427,19.805,20.936785714285712,26.515357142857145,26.1575,26.21607142857143,73.72678571428571,78.81035714285713,82.68821428571428,108.615,358.345,0.0,2841.0968624999996,24.0,,6.0
2025-12-08,division,Rajshahi,Rajshahi,69.0,69.0,92.0,85.0,107.0,186.0,146.0,88.25,125.375,107.0,190.0,15.777093099385189,0.7843137254901961,0.7062314540059347,380.85714285714283,16.828744725921833,12,-0.2393156642875578,0.970941817426052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3025,91.96,0.01875,130.92374999999998,122.89875,17.568392857142857,23.830178571428572,19.35017857142857,19.924107142857142,25.768214285714286,26.19607142857143,25.605714285714285,79.29875,79.14732142857143,82.59071428571428,92.28124999999999,309.48875000000004,0.0,2417.4062165178566,21.0,,8.0
2025-12-08,division,Rangpur,Rangpur,8.0,8.0,19.0,15.0,7.0,36.0,57.0,12.25,35.375,19.0,78.0,5.737304826019531,0.6792452830188679,0.3642611683848797,391.2857142857143,16.68403182311846,12,-0.2393156642875578,0.970941817426052,0.0,0.0,0.0,0.0,0.0,0.0,0.185,0.0,0.8262499999999999,99.76125,0.00125,152.88625,137.1525,17.924107142857142,24.08625,19.44982142857143,20.08535714285714,25.913214285714286,24.7025,25.536785714285713,78.16053571428571,82.20410714285714,81.38107142857143,100.63249999999995,313.09374999999994,0.18499999999994315,2485.8743312499987,5.0,,0.0
2025-12-08,division,Sylhet,Sylhet,21.0,21.0,14.0,36.0,14.0,13.0,14.0,21.25,20.25,36.0,36.0,10.372238588334406,0.9887640449438202,1.0470588235294118,392.0,16.21657018255286,12,-0.2393156642875578,0.970941817426052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.81,66.8825,0.07,113.12,135.2925,18.770714285714284,24.672857142857143,20.220714285714287,21.898571428571426,27.08,26.68642857142857,27.014285714285712,70.28428571428572,74.73285714285714,80.14071428571428,96.45249999999989,429.8849999999999,0.0,2573.9727517857114,2.0,,3.0
2025-12-15,division,Barishal,Barishal,147.0,147.0,257.0,272.0,395.0,570.0,817.0,267.75,493.5,395.0,830.0,101.5000000000001,0.5506976744186046,0.5434782608695652,301.0,16.02379618021547,12,-0.12053668025532363,0.992708874098054,0.0,0.0,1.0,7.0,1.3683333333333332,0.0,0.008333333333333333,0.028333333333333335,0.0,14.121666666666668,6.676666666666667,158.28666666666666,78.21333333333332,19.56547619047619,24.936190476190475,19.16595238095238,21.736904761904764,26.504761904761907,24.79738095238095,27.544047619047618,78.23428571428572,77.31261904761904,79.40309523809525,58.93500000000003,380.95000000000005,1.376666666666695,1461.433646428572,,58.0,
2025-12-15,division,Chattogram,Chattogram,283.0,283.0,437.0,582.0,600.0,643.0,716.0,475.5,584.0,600.0,823.0,147.6267816714388,0.5960125918153201,0.8145299145299145,275.2857142857143,17.31813049167358,12,-0.12053668025532363,0.992708874098054,0.0,0.0,1.0,7.0,10.6,0.0,0.009090909090909092,0.0,0.0,36.43181818181818,5.914545454545455,113.0109090909091,91.10363636363637,19.745064935064935,24.784025974025973,19.404155844155845,22.036883116883118,26.785064935064938,25.295194805194807,27.484155844155847,77.19207792207793,79.06727272727272,80.58272727272727,67.8281818181817,339.93545454545443,10.768181818181704,1715.7270723730787,,169.0,
2025-12-15,division,Dhaka,Dhaka,652.0,652.0,1386.0,1630.0,2044.0,2474.0,2990.0,1428.0,2202.875,2044.0,3428.0,584.2944463196619,0.456962911126662,0.648403380409506,139.71428571428572,17.604592364757483,12,-0.12053668025532363,0.992708874098054,0.0,0.0,1.0,7.0,0.11615384615384615,0.0,0.0,0.0,0.0,7.203076923076923,0.2961538461538462,115.98538461538462,79.07384615384616,18.532967032967033,24.77087912087912,18.184175824175824,20.90021978021978,26.30747252747253,24.134175824175824,26.428241758241754,79.64043956043955,76.36901098901099,80.21791208791208,87.39076923076917,308.5692307692307,0.1161538461537893,2109.1041900253576,,246.0,
